id,name
AL_FL_GA,"AL, FL, GA"
AR_LA_MO,"AR, LA, MO"
AZ_NV_UT,"AZ, NV, UT"
CA,"CA"
CO_NM,"CO, NM"
CT_MA_RI,"CT, MA, RI"
DC_MD_VA,"DC, MD, VA"
DE,"DE"
IA_IL_IN_MI_MN,"IA, IL, IN, MI, MN"
ID_MT_WY,"ID, MT, WY"
KS,"KS"
KY_OH_WV,"KY, OH, WV"
ME_NH_VT,"ME, NH, VT"
MS,"MS"
NC,"NC"
ND_NE_SD,"ND, NE, SD"
NJ,"NJ"
NY,"NY"
OK,"OK"
OR_WA,"OR, WA"
PA,"PA"
SC,"SC"
TN,"TN"
TX,"TX"
WI,"WI"
